source_id,target_id,relation,prov,namespace_source_id,namespace_target_id,source_to_target
MONDO:0000338,DOID:0050508,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000338,SNOMED:47452006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000339,DOID:0050513,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000340,DOID:0050514,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000341,DOID:0050515,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000342,ICD10:A92.1,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000342,SNOMED:85579005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000342,DOID:0050516,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000343,DOID:0050517,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000344,SNOMED:602001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000344,DOID:0050518,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000345,SNOMED:72880002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000345,DOID:0050521,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000346,DOID:0050522,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000351,DOID:0050544,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000351,SNOMED:43123004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000355,SNOMED:240062007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000355,ORPHANET:75840,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000355,MESH:C537521,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000355,DOID:0050558,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000355,ICD10:G71.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000358,DOID:0050567,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000358,SNOMED:449790007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000359,ORPHANET:2311,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000359,ORPHANET:1797,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000359,DOID:0050568,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000359,MESH:C537565,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000363,DOID:0050584,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000365,DOID:0050593,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000365,SNOMED:415176004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000367,ICD10:B68.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000367,DOID:0050596,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000367,EFO:1001433,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0000367,SNOMED:69163003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000367,MESH:D013622,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000367,ICD10:B68,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000368,DOID:0050598,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000368,SNOMED:423997002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000369,SNOMED:447330002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000369,DOID:0050599,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000371,DOID:0050610,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000371,SNOMED:92660005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000372,DOID:0050611,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000372,SNOMED:92681005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000373,DOID:0050612,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000374,DOID:0050613,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000375,DOID:0050614,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000375,SNOMED:92557009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000376,DOID:0050615,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000376,SNOMED:449096009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000377,DOID:0050616,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000378,DOID:0050617,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000379,DOID:0050618,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000380,DOID:0050619,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000381,DOID:0050620,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000382,DOID:0050621,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000382,SNOMED:255166003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000383,DOID:0050622,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000384,SNOMED:91992005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000384,DOID:0050623,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000385,DOID:0050624,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000386,DOID:0050626,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000387,SNOMED:44666001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000387,DOID:0050642,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000387,MESH:C536357,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000389,DOID:0050648,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000389,SNOMED:43814000,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000390,MESH:D057826,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000390,ICD10:H35.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000390,ORPHANET:1243,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000390,SNOMED:90036004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000390,DOID:0050661,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000390,ORPHANET:99000,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000393,DOID:0050666,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000395,DOID:0050668,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000396,DOID:0050669,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000396,SNOMED:230773005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000397,DOID:0050670,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000397,SNOMED:278512001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000400,DOID:0050673,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000400,SNOMED:702318008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000402,SNOMED:11010461000119101,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000402,MESH:D018288,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000402,EFO:0008524,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0000402,DOID:0050685,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000405,DOID:0050688,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000405,SNOMED:363352004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000407,DOID:0050695,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000408,DOID:0050696,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000408,SNOMED:609437000,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000408,MESH:D063647,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000409,MESH:D002821,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000409,DOID:0050697,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000409,SNOMED:11612004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000410,SNOMED:396343006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000410,DOID:0050698,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000411,DOID:0050701,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000412,DOID:0050702,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000413,DOID:0050703,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000414,DOID:0050704,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000415,DOID:0050705,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000417,DOID:0050708,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000421,DOID:0050721,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000424,EFO:0000734,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0000424,DOID:0050731,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000425,DOID:0050735,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000425,MESH:D040181,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000425,SNOMED:128430005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000426,DOID:0050736,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000426,SNOMED:11164009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000428,DOID:0050738,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000428,MESH:D050174,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000429,DOID:0050739,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000429,SNOMED:1899006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000430,SNOMED:109977009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000430,MESH:D016411,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000430,ICD10:C84.4,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000430,DOID:0050743,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000430,DOID:0050749,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000432,DOID:0050747,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000432,ORPHANET:33226,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000432,MESH:D008258,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000432,ICD10:C88.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000437,SNOMED:85102008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000437,MESH:D002524,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000437,ORPHANET:102002,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000437,DOID:0050753,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000440,SNOMED:59455009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000440,DOID:0050758,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000446,DOID:0050767,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000447,ICD10:Q44.6,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000447,SNOMED:72925005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000447,MEDDRA:10010427,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0000447,ORPHANET:2924,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000447,MEDDRA:10048834,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0000447,MEDDRA:10083939,equivalent_to,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0000447,DOID:0050770,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000448,MESH:D010235,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000448,EFO:1000453,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0000448,DOID:0050773,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000448,SNOMED:127027008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000450,EFO:0008522,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0000450,DOID:0050783,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000450,MESH:D020528,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000450,SNOMED:425500002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000451,SNOMED:428700003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000451,DOID:0050784,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000451,EFO:0008520,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0000451,MESH:D020528,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000452,SNOMED:230374002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000452,DOID:0050785,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000452,MESH:D020528,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000453,ICD10:I49.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000453,DOID:0050793,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000453,MESH:C580439,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000453,ORPHANET:51083,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000453,SNOMED:698272007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000455,SNOMED:312917007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000455,ICD10:H35.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000455,ORPHANET:1871,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000455,DOID:0050795,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000456,DOID:0050798,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000456,ORPHANET:79172,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000456,ICD10:E72.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000457,DOID:0050803,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000458,DOID:0050804,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000459,DOID:0050805,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000460,DOID:0050806,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000461,DOID:0050810,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000461,MESH:C531633,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000461,SNOMED:49607006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000462,ICD10:H00.H06,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000462,DOID:0050815,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000462,SNOMED:118941004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000463,DOID:0050816,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000463,ICD10:N31.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000463,MESH:C536480,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000463,ORPHANET:2704,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000463,SNOMED:236533008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000465,ICD10:I44.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000465,ICD10:I44.30,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000465,SNOMED:233917008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000465,DOID:0050820,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000465,MESH:D054537,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000466,SNOMED:270492004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000466,DOID:0050821,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000467,DOID:0050822,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000467,SNOMED:195042002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000468,DOID:0050823,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000468,SNOMED:27885002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000469,DOID:0050824,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000470,SNOMED:123596001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000470,DOID:0050825,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000471,ICD10:I07.9,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000471,SNOMED:20721001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000471,DOID:0050826,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000471,ICD10:I07,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000473,DOID:0050828,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000473,SNOMED:359557001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000474,SNOMED:55855009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000474,DOID:0050829,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000476,ICD10:G24.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000476,MESH:D004422,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000476,ICD10:G24.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000476,DOID:0050835,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000476,SNOMED:425492002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000476,MESH:D020821,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000477,SNOMED:445006008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000477,DOID:0050836,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000478,DOID:0050837,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000479,SNOMED:427945008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000479,DOID:0050838,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000480,DOID:0050839,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000480,SNOMED:83605009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000481,SNOMED:74333002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000481,DOID:0050840,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000481,ORPHANET:93962,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000482,MESH:D020821,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000482,SNOMED:52008007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000482,DOID:0050841,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000483,DOID:0050842,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000485,SNOMED:3331000119108,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000485,DOID:0050844,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000485,ORPHANET:93961,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000485,MESH:D055154,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000486,DOID:0050845,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000487,DOID:0050846,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000487,SNOMED:427232004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000488,DOID:0050849,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000489,DOID:0050850,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000490,DOID:0050851,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000490,SNOMED:197661001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000491,DOID:0050852,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000491,SNOMED:21631000119105,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000492,EFO:0007940,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0000492,DOID:0050853,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000494,DOID:0050855,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000494,EFO:1001517,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0000494,SNOMED:197660000,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000495,SNOMED:18941000,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000495,DOID:0050856,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000495,MESH:D019958,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000496,DOID:0050859,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000496,SNOMED:87696004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000497,DOID:0050862,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000497,MESH:D055112,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000497,SNOMED:88981003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000498,SNOMED:733506009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000498,DOID:0050863,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000499,DOID:0050864,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000500,DOID:0050865,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000500,SNOMED:276952000,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000500,SNOMED:402815007,xref,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000500,MESH:D002294,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000500,EFO:1000055,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0000502,MESH:D018253,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0000502,DOID:0050869,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000503,DOID:0050870,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000507,SNOMED:703544004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000507,DOID:0050881,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000507,ICD10:G71.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0000507,ORPHANET:52430,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0000508,DOID:0050888,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000509,DOID:0050889,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000510,DOID:0050890,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000513,DOID:0050895,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000514,DOID:0050896,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000515,DOID:0050897,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000516,DOID:0050898,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000517,DOID:0050899,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000518,DOID:0050900,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000518,SNOMED:447730004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000519,DOID:0050901,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000520,DOID:0050903,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000521,DOID:0050904,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000524,DOID:0050907,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000525,DOID:0050910,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000525,EFO:1000155,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0000527,DOID:0050912,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000530,DOID:0050915,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000530,SNOMED:399730005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000531,DOID:0050916,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000532,DOID:0050917,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0000534,SNOMED:707379000,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0000534,DOID:0050919,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
